party_id,name,ability,item,weapon1,weapon2,weapon3,weapon4,id,form,type1,type2,h,a,b,c,d,s
246,アーマーガア,ミラーアーマー,とつげきチョッキ,ブレイブバード,ボディプレス,てっぺき,はねやすめ,1473,1,ひこう,はがね,98,87,105,53,85,67
246,ジュラルドン,すじがねいり,サイコシード,ラスターカノン,ワイドブレイカー,ねむる,ねごと,1474,1,はがね,ドラゴン,70,95,115,120,50,85
247,アイアント,はりきり,いのちのたま,アイアンヘッド,かみなりのキバ,ばかぢから,ストーンエッジ,1475,1,むし,はがね,58,109,112,48,48,109
247,ドリュウズ,すなかき,きあいのタスキ,じしん,じわれ,いわなだれ,アイアンヘッド,1476,1,じめん,はがね,110,135,60,50,65,88
247,キリキザン,まけんき,ふうせん,ちょうはつ,アイアンヘッド,かわらわり,ふいうち,1477,1,あく,はがね,65,125,100,60,70,70
247,ジュラルドン,ヘヴィメタル,とつげきチョッキ,りゅうせいぐん,ソーラービーム,ラスターカノン,10まんボルト,1478,1,はがね,ドラゴン,70,95,115,120,50,85
247,アーマーガア,ミラーアーマー,ゴツゴツメット,ボディプレス,てっぺき,はねやすめ,ちょうはつ,1479,1,ひこう,はがね,98,87,105,53,85,67
247,ギルガルド,バトルスイッチ,じゃくてんほけん,キングシールド,インファイト,かげうち,シャドーボール,1480,1,はがね,ゴースト,60,50,140,50,140,60
248,ハガネール,がんじょう,ゴツゴツメット,ジャイロボール,じしん,のろい,ステルスロック,1481,1,はがね,じめん,75,85,200,55,65,30
248,ローブシン,てつのこぶし,たつじんのおび,アームハンマー,れいとうパンチ,かみなりパンチ,ドレインパンチ,1482,1,かくとう,,105,140,95,55,65,45
248,ラプラス,ちょすい,のどスプレー,れいとうビーム,10まんボルト,うたかたのアリア,フリーズドライ,1483,1,みず,こおり,130,85,80,85,95,60
248,オノノクス,かたやぶり,こだわりスカーフ,りゅうのまい,ダブルチョップ,アイアンテール,じしん,1484,1,ドラゴン,,76,147,90,60,70,97
248,ブリムオン,マジックミラー,きあいのタスキ,マジカルシャイン,マジカルフレイム,サイコキネシス,トリックルーム,1485,1,エスパー,フェアリー,57,90,95,136,103,29
248,セキタンザン,じょうききかん,じゃくてんほけん,もえつきる,だいちのちから,げんしのちから,ソーラービーム,1486,1,いわ,ほのお,110,80,120,80,90,30
249,ロトム,ふゆう,こだわりスカーフ,ボルトチェンジ,ほうでん,オーバーヒート,トリック,1487,2,でんき,ほのお,50,65,107,105,107,86
249,サザンドラ,ふゆう,こだわりメガネ,あくのはどう,ラスターカノン,りゅうせいぐん,とんぼがえり,1488,1,あく,ドラゴン,92,105,90,125,90,98
249,ミミッキュ,ばけのかわ,いのちのたま,シャドークロー,つるぎのまい,かげうち,じゃれつく,1489,1,ゴースト,フェアリー,55,90,80,50,105,96
249,ギルガルド,バトルスイッチ,じゃくてんほけん,かげうち,アイアンヘッド,キングシールド,せいなるつるぎ,1490,1,はがね,ゴースト,60,50,140,50,140,60
249,ドヒドイデ,さいせいりょく,くろいヘドロ,トーチカ,じこさいせい,くろいきり,ねっとう,1491,1,どく,みず,50,63,152,53,142,35
249,ツボツボ,あまのじゃく,たべのこし,からをやぶる,パワーシェア,ねむる,どくどく,1492,1,むし,いわ,20,10,230,10,230,5
250,ギャラドス,いかく,たつじんのおび,じしん,アイアンテール,アクアテール,パワーウィップ,1493,1,みず,ひこう,95,125,79,60,100,81
250,ヌメルゴン,そうしょく,いのちのたま,だいもんじ,ヘドロウェーブ,ばかぢから,りゅうせいぐん,1494,1,ドラゴン,,90,100,70,110,150,80
250,ロトム,ふゆう,こだわりメガネ,ボルトチェンジ,シャドーボール,オーバーヒート,かみなり,1495,2,でんき,ほのお,50,65,107,105,107,86
250,トリトドン,よびみず,やわらかいすな,ふぶき,ハイドロポンプ,ヘドロウェーブ,だいちのちから,1496,1,みず,じめん,111,83,68,92,82,39
250,ナットレイ,てつのトゲ,こだわりハチマキ,ジャイロボール,パワーウィップ,シャドークロー,じならし,1497,1,くさ,はがね,74,94,131,54,116,20
250,シュバルゴ,むしのしらせ,メタルコート,メガホーン,アイアンヘッド,インファイト,シェルブレード,1498,1,むし,はがね,70,135,105,60,105,20
251,ミミッキュ,ばけのかわ,いのちのたま,じゃれつく,シャドークロー,かげうち,つるぎのまい,1499,1,ゴースト,フェアリー,55,90,80,50,105,96
251,ドラパルト,クリアボディ,じゃくてんほけん,ドラゴンアロー,ゴーストダイブ,そらをとぶ,だいもんじ,1500,1,ドラゴン,ゴースト,88,120,75,100,75,142
251,パルシェン,スキルリンク,きあいのタスキ,つららばり,こおりのつぶて,ロックブラスト,からをやぶる,1501,1,みず,こおり,50,95,180,85,45,70
252,ホエルオー,プレッシャー,オボンのみ,アフロブレイク,あばれる,じわれ,みずびたし,1505,1,みず,,170,90,45,90,45,60
252,ロトム,ふゆう,とつげきチョッキ,ハイドロポンプ,ボルトチェンジ,あくのはどう,10まんボルト,1506,3,でんき,みず,50,65,107,105,107,86
252,ウオノラゴン,がんじょうあご,こだわりスカーフ,エラがみ,げきりん,こおりのキバ,サイコファング,1507,1,みず,ドラゴン,90,90,100,70,80,75
252,ブルンゲル,のろわれボディ,ゴツゴツメット,なみのり,たたりめ,じこさいせい,おにび,1508,1,みず,ゴースト,100,60,70,85,105,60
252,マンタイン,ちょすい,ソクノのみ,ぼうふう,はねやすめ,ドわすれ,ミラーコート,1509,1,みず,ひこう,85,40,70,80,140,70
252,ガマゲロゲ,すいすい,いのちのたま,アフロブレイク,じしん,パワーウィップ,あまごい,1510,1,みず,じめん,105,95,75,85,75,74
253,イシヘンジン,パワースポット,こだわりスカーフ,ストーンエッジ,ばかぢから,ヒートスタンプ,ヘビーボンバー,1511,1,いわ,,100,125,135,20,20,70
253,バンギラス,すなおこし,こだわりメガネ,れいとうビーム,ハイドロポンプ,10まんボルト,だいもんじ,1512,1,いわ,あく,100,134,110,95,100,61
253,ガメノデス,かたいツメ,きあいのタスキ,アクアブレイク,からをやぶる,ストーンエッジ,クロスチョップ,1513,1,いわ,みず,72,105,115,54,86,68
253,セキタンザン,じょうききかん,じゃくてんほけん,げんしのちから,もえつきる,ソーラービーム,だいちのちから,1515,1,いわ,ほのお,110,80,120,80,90,30
253,ギガイアス,がんじょう,いのちのたま,ストーンエッジ,ばかぢから,じしん,アイアンヘッド,1516,1,いわ,,85,135,130,60,80,25
254,ギルガルド,バトルスイッチ,きあいのタスキ,ラスターカノン,シャドーボール,かげうち,インファイト,1517,1,はがね,ゴースト,60,50,140,50,140,60
254,ミミッキュ,ばけのかわ,いのちのたま,じゃれつく,ウッドハンマー,かげうち,つるぎのまい,1518,1,ゴースト,フェアリー,55,90,80,50,105,96
254,ドラパルト,すりぬけ,たつじんのおび,りゅうせいぐん,シャドーボール,かえんほうしゃ,10まんボルト,1519,1,ドラゴン,ゴースト,88,120,75,100,75,142
254,ランターン,ちくでん,とつげきチョッキ,ねっとう,10まんボルト,ボルトチェンジ,マジカルシャイン,1520,1,みず,でんき,125,58,58,76,76,67
254,アーマーガア,ミラーアーマー,オボンのみ,アイアンヘッド,ボディプレス,てっぺき,はねやすめ,1521,1,ひこう,はがね,98,87,105,53,85,67
254,ギャラドス,じしんかじょう,ラムのみ,とびはねる,たきのぼり,パワーウィップ,りゅうのまい,1522,1,みず,ひこう,95,125,79,60,100,81
255,ネギガナイト,きもったま,きあいのタスキ,インファイト,はたきおとす,いのちがけ,フェイント,1523,1,かくとう,,62,135,95,68,82,65
255,コータス,ひでり,だっしゅつパック,オーバーヒート,じわれ,あくび,ステルスロック,1524,1,ほのお,,70,85,140,85,70,20
255,リザードン,サンパワー,こだわりスカーフ,かえんほうしゃ,エアスラッシュ,ソーラービーム,りゅうのはどう,1525,1,ほのお,ひこう,78,84,78,109,85,100
255,ミミッキュ,ばけのかわ,いのちのたま,じゃれつく,かげうち,ウッドハンマー,つるぎのまい,1526,1,ゴースト,フェアリー,55,90,80,50,105,96
255,アーマーガア,ミラーアーマー,オボンのみ,アイアンヘッド,ボディプレス,てっぺき,はねやすめ,1527,1,ひこう,はがね,98,87,105,53,85,67
255,パッチラゴン,ちくでん,とつげきチョッキ,でんげきくちばし,ドラゴンダイブ,ほのおのキバ,がんせきふうじ,1528,1,でんき,ドラゴン,90,100,90,80,70,75
256,ジャラランガ,ぼうだん,のどスプレー,ラスターカノン,ソウルビート,はどうだん,りゅうのはどう,1529,1,ドラゴン,かくとう,75,110,125,100,105,85
256,ブラッキー,シンクロ,たべのこし,あくのはどう,つきのひかり,くろいまなざし,ちょうはつ,1530,1,あく,,95,65,110,60,130,65
256,キリキザン,まけんき,きあいのタスキ,つるぎのまい,アイアンヘッド,ふいうち,メタルバースト,1531,1,あく,はがね,65,125,100,60,70,70
256,ニダンギル,ノーガード,しんかのきせき,シャドークロー,つるぎのまい,かげうち,インファイト,1532,1,はがね,ゴースト,59,110,150,45,49,35
256,アーマーガア,ミラーアーマー,じゃくてんほけん,アイアンヘッド,ブレイブバード,ビルドアップ,はねやすめ,1533,1,ひこう,はがね,98,87,105,53,85,67
256,エレザード,かんそうはだ,こだわりメガネ,ボルトチェンジ,なみのり,10まんボルト,くさむすび,1534,1,でんき,ノーマル,62,55,52,109,94,109
257,ヒヒダルマ,ごりむちゅう,こだわりスカーフ,つららおとし,フレアドライブ,じしん,とんぼがえり,1535,3,こおり,,105,140,55,30,55,95
257,ロトム,ふゆう,こだわりメガネ,オーバーヒート,ボルトチェンジ,あくのはどう,トリック,1536,2,でんき,ほのお,50,65,107,105,107,86
257,ローブシン,てつのこぶし,とつげきチョッキ,ドレインパンチ,マッハパンチ,かみなりパンチ,しっぺがえし,1537,1,かくとう,,105,140,95,55,65,45
257,ナットレイ,てつのトゲ,たべのこし,ジャイロボール,やどりぎのタネ,まもる,ステルスロック,1538,1,くさ,はがね,74,94,131,54,116,20
257,キリキザン,まけんき,きあいのタスキ,ふいうち,がんせきふうじ,ちょうはつ,ステルスロック,1539,1,あく,はがね,65,125,100,60,70,70
257,ギャラドス,じしんかじょう,ラムのみ,たきのぼり,とびはねる,パワーウィップ,じしん,1540,1,みず,ひこう,95,125,79,60,100,81
258,ミミッキュ,ばけのかわ,いのちのたま,かげうち,つるぎのまい,じゃれつく,シャドークロー,1541,1,ゴースト,フェアリー,55,90,80,50,105,96
258,ニンフィア,フェアリースキン,のどスプレー,ハイパーボイス,でんこうせっか,マジカルフレイム,シャドーボール,1542,1,フェアリー,,95,65,65,110,130,60
258,ジュラルドン,ライトメタル,とつげきチョッキ,りゅうせいぐん,ラスターカノン,10まんボルト,ソーラービーム,1543,1,はがね,ドラゴン,70,95,115,120,50,85
258,パルシェン,スキルリンク,きあいのタスキ,つららばり,ロックブラスト,こおりのつぶて,からをやぶる,1544,1,みず,こおり,50,95,180,85,45,70
258,ヌオー,てんねん,たべのこし,ねっとう,どくどく,たくわえる,じこさいせい,1545,1,みず,じめん,95,85,85,65,65,35
258,ローブシン,こんじょう,かえんだま,ドレインパンチ,マッハパンチ,れいとうパンチ,かみなりパンチ,1546,1,かくとう,,105,140,95,55,65,45
259,ポットデス,くだけるよろい,きあいのタスキ,シャドーボール,アシストパワー,からをやぶる,バトンタッチ,1547,1,ゴースト,,60,65,65,134,114,70
259,オーロンゲ,いたずらごころ,ひかりのねんど,イカサマ,でんじは,ひかりのかべ,リフレクター,1548,1,あく,フェアリー,95,120,65,95,75,60
259,トゲキッス,てんのめぐみ,じゃくてんほけん,エアスラッシュ,かえんほうしゃ,マジカルシャイン,わるだくみ,1549,1,フェアリー,ひこう,85,50,95,120,115,80
259,アイアント,はりきり,いのちのたま,アイアンヘッド,ばかぢから,かみなりのキバ,であいがしら,1550,1,むし,はがね,58,109,112,48,48,109
259,ロトム,ふゆう,たべのこし,10まんボルト,リーフストーム,みがわり,わるだくみ,1551,6,でんき,くさ,50,65,107,105,107,86
259,ドサイドン,ハードロック,とつげきチョッキ,じしん,ストーンエッジ,かわらわり,つのドリル,1552,1,じめん,いわ,115,140,130,55,55,40
260,ドラパルト,すりぬけ,ひかりのねんど,たたりめ,おにび,リフレクター,ひかりのかべ,1553,1,ドラゴン,ゴースト,88,120,75,100,75,142
260,ミロカロス,かちき,オボンのみ,ハイドロポンプ,ミラーコート,マッドショット,ふぶき,1554,1,みず,,95,60,79,100,125,81
260,ドリュウズ,かたやぶり,とつげきチョッキ,がんせきふうじ,じしん,アイアンヘッド,つのドリル,1555,1,じめん,はがね,110,135,60,50,65,88
260,ジュラルドン,ライトメタル,こだわりスカーフ,ラスターカノン,10まんボルト,りゅうのはどう,ソーラービーム,1556,1,はがね,ドラゴン,70,95,115,120,50,85
260,トゲキッス,てんのめぐみ,じゃくてんほけん,エアスラッシュ,マジカルシャイン,だいもんじ,しんそく,1557,1,フェアリー,ひこう,85,50,95,120,115,80
260,モルペコ,はらぺこスイッチ,きあいのタスキ,オーラぐるま,まもる,こらえる,かみくだく,1558,1,でんき,あく,58,95,58,70,58,97
261,チラチーノ,スキルリンク,おうじゃのしるし,スイープビンタ,タネマシンガン,とんぼがえり,ロックブラスト,1559,1,ノーマル,,75,95,60,65,60,115
261,エルフーン,いたずらごころ,たべのこし,コットンガード,やどりぎのタネ,ムーンフォース,みがわり,1560,1,くさ,フェアリー,60,67,85,77,75,116
261,ラプラス,ちょすい,とつげきチョッキ,こおりのつぶて,フリーズドライ,うたかたのアリア,ぜったいれいど,1561,1,みず,こおり,130,85,80,85,95,60
261,ギルガルド,バトルスイッチ,じゃくてんほけん,キングシールド,かげうち,シャドーボール,ラスターカノン,1562,1,はがね,ゴースト,60,50,140,50,140,60
261,ヌメルゴン,ぬめぬめ,ゴツゴツメット,りゅうのはどう,ヘドロウェーブ,10まんボルト,かえんほうしゃ,1563,1,ドラゴン,,90,100,70,110,150,80
261,バリヤード,テクニシャン,いのちのたま,マジカルシャイン,こごえるかぜ,10まんボルト,ねこだまし,1564,1,エスパー,フェアリー,40,45,65,100,120,90
262,カマスジョー,すいすい,いのちのたま,どくづき,インファイト,アフロブレイク,かみくだく,1565,1,みず,,61,123,60,60,50,136
262,ウオノラゴン,がんじょうあご,こだわりスカーフ,みがわり,けたぐり,エラがみ,げきりん,1566,1,みず,ドラゴン,90,90,100,70,80,75
262,パルシェン,スキルリンク,きあいのタスキ,つららばり,ロックブラスト,からをやぶる,こおりのつぶて,1567,1,みず,こおり,50,95,180,85,45,70
262,ペリッパー,あめふらし,オボンのみ,みがわり,ぼうふう,なみのり,とんぼがえり,1568,1,みず,ひこう,60,50,100,95,70,65
262,ラプラス,ちょすい,のどスプレー,フリーズドライ,うたかたのアリア,みがわり,ぜったいれいど,1569,1,みず,こおり,130,85,80,85,95,60
262,ヌオー,てんねん,ゴツゴツメット,ねっとう,ドわすれ,どくどく,じこさいせい,1570,1,みず,じめん,95,85,85,65,65,35
263,モルペコ,はらぺこスイッチ,きあいのタスキ,オーラぐるま,まもる,ちょうはつ,ボルトチェンジ,1571,1,でんき,あく,58,95,58,70,58,97
263,ヒヒダルマ,ごりむちゅう,こだわりスカーフ,つららおとし,フレアドライブ,アームハンマー,とんぼがえり,1572,3,こおり,,105,140,55,30,55,95
263,ドリュウズ,かたやぶり,とつげきチョッキ,じしん,アイアンヘッド,がんせきふうじ,かわらわり,1573,1,じめん,はがね,110,135,60,50,65,88
263,ロトム,ふゆう,こだわりメガネ,おにび,ハイドロポンプ,ボルトチェンジ,トリック,1574,3,でんき,みず,50,65,107,105,107,86
263,チラチーノ,スキルリンク,こだわりハチマキ,タネマシンガン,ロックブラスト,スイープビンタ,じたばた,1575,1,ノーマル,,75,95,60,65,60,115
263,ミミッキュ,ばけのかわ,いのちのたま,かげうち,ウッドハンマー,じゃれつく,つるぎのまい,1576,1,ゴースト,フェアリー,55,90,80,50,105,96
264,フワライド,かるわざ,エレキシード,ちいさくなる,シャドーボール,みがわり,バトンタッチ,1577,1,ゴースト,ひこう,150,80,44,90,54,80
264,バチンウニ,エレキメイカー,グランドコート,まきびし,どくびし,おきみやげ,びりびりちくちく,1578,1,でんき,,48,101,95,91,85,15
264,パルシェン,スキルリンク,きあいのタスキ,からをやぶる,つららばり,ロックブラスト,こおりのつぶて,1579,1,みず,こおり,50,95,180,85,45,70
264,ミミッキュ,ばけのかわ,いのちのたま,かげうち,ウッドハンマー,じゃれつく,つるぎのまい,1580,1,ゴースト,フェアリー,55,90,80,50,105,96
264,バンギラス,すなおこし,じゃくてんほけん,ストーンエッジ,かみくだく,アイアンヘッド,ほのおのパンチ,1581,1,いわ,あく,100,134,110,95,100,61
264,ドリュウズ,かたやぶり,とつげきチョッキ,じしん,アイアンヘッド,がんせきふうじ,かわらわり,1582,1,じめん,はがね,110,135,60,50,65,88
265,マホイップ,アロマベール,たべのこし,マジカルシャイン,マジカルフレイム,めいそう,じこさいせい,1583,1,フェアリー,,65,60,75,110,121,64
265,アマージョ,じょおうのいげん,こだわりスカーフ,トロピカルキック,パワーウィップ,じゃれつく,とんぼがえり,1584,1,くさ,,72,120,98,50,98,72
265,バルジーナ,ぼうじん,ゴツゴツメット,はたきおとす,イカサマ,はねやすめ,ちょうはつ,1585,1,あく,ひこう,110,65,105,55,95,80
265,チラチーノ,スキルリンク,きあいのタスキ,タネマシンガン,ロックブラスト,アイアンテール,とんぼがえり,1586,1,ノーマル,,75,95,60,65,60,115
265,ブルンゲル,のろわれボディ,ナモのみ,シャドーボール,おにび,じこさいせい,ちょうはつ,1587,1,みず,ゴースト,100,60,70,85,105,60
265,サニゴーン,ほろびのボディ,たつじんのおび,シャドーボール,れいとうビーム,だいちのちから,パワージェム,1588,1,ゴースト,,60,95,50,145,130,30
266,ゲンガー,のろわれボディ,きあいのタスキ,シャドーボール,10まんボルト,きあいだま,ちょうはつ,1589,1,ゴースト,どく,60,65,60,130,75,110
266,シャンデラ,もらいび,ふうせん,シャドーボール,だいもんじ,エナジーボール,クリアスモッグ,1590,1,ゴースト,ほのお,60,55,90,145,90,80
266,ゴルーグ,てつのこぶし,こだわりハチマキ,じしん,ゴーストダイブ,インファイト,ドレインパンチ,1591,1,じめん,ゴースト,89,124,80,55,80,55
266,ギルガルド,バトルスイッチ,じゃくてんほけん,アイアンヘッド,かげうち,せいなるつるぎ,つるぎのまい,1592,1,はがね,ゴースト,60,50,140,50,140,60
266,ミミッキュ,ばけのかわ,こだわりスカーフ,シャドークロー,じゃれつく,ウッドハンマー,トリック,1593,1,ゴースト,フェアリー,55,90,80,50,105,96
266,ドラパルト,すりぬけ,いのちのたま,りゅうせいぐん,シャドーボール,10まんボルト,とんぼがえり,1594,1,ドラゴン,ゴースト,88,120,75,100,75,142
268,ドリュウズ,かたやぶり,きあいのタスキ,いわなだれ,アイアンヘッド,じしん,つのドリル,1601,1,じめん,はがね,110,135,60,50,65,88
268,ラッキー,せいしんりょく,たべのこし,イカサマ,まもる,ねがいごと,あくび,1602,1,ノーマル,,250,5,5,35,105,50
268,ミミッキュ,ばけのかわ,のろいのおふだ,つるぎのまい,シャドークロー,じゃれつく,かげうち,1603,1,ゴースト,フェアリー,55,90,80,50,105,96
268,ダダリン,はがねつかい,とつげきチョッキ,シャドークロー,アンカーショット,かわらわり,パワーウィップ,1604,1,ゴースト,くさ,70,131,100,86,90,40
268,ガマゲロゲ,すいすい,いのちのたま,アクアブレイク,じしん,れいとうパンチ,パワーウィップ,1605,1,みず,じめん,105,95,75,85,75,74
268,ロトム,ふゆう,こだわりメガネ,ボルトチェンジ,トリック,10まんボルト,リーフストーム,1606,6,でんき,くさ,50,65,107,105,107,86
269,カラマネロ,あまのじゃく,タンガのみ,ばかぢから,ひっくりかえす,トリックルーム,バトンタッチ,1607,1,あく,エスパー,86,92,88,68,75,73
269,バチンウニ,エレキメイカー,たべのこし,どくびし,ほうでん,ねっとう,じこさいせい,1608,1,でんき,,48,101,95,91,85,15
269,マッギョ,ぎたい,ゴツゴツメット,トラバサミ,ふいうち,ステルスロック,あくび,1609,2,じめん,はがね,109,81,99,66,84,32
269,オトスパス,じゅうなん,オボンのみ,ひっくりかえす,たこがため,あなをほる,ドレインパンチ,1610,1,かくとう,,80,118,90,70,80,42
269,サニーゴ,のろわれボディ,しんかのきせき,おにび,ちからをすいとる,ナイトヘッド,のろい,1611,2,ゴースト,,60,55,100,65,100,30
269,ドクロッグ,かんそうはだ,くろいヘドロ,ふいうち,どくづき,ドレインパンチ,ちょうはつ,1612,1,どく,かくとう,83,106,65,86,65,85
270,マホイップ,スイートベール,フィラのみ,マジカルシャイン,マジカルリーフ,マジカルフレイム,まもる,1613,1,フェアリー,,65,60,75,110,121,64
270,マホイップ,スイートベール,フィラのみ,しんぴのまもり,ひかりのかべ,デコレーション,ゆびをふる,1614,1,フェアリー,,65,60,75,110,121,64
270,マホイップ,スイートベール,ウイのみ,マジカルフレイム,マジカルシャイン,てだすけ,アロマセラピー,1615,1,フェアリー,,65,60,75,110,121,64
270,マホイップ,スイートベール,フィラのみ,ドレインキッス,マジカルシャイン,とける,デコレーション,1616,1,フェアリー,,65,60,75,110,121,64
270,マホイップ,アロマベール,フィラのみ,ねむる,マジカルシャイン,いびき,ねごと,1617,1,フェアリー,,65,60,75,110,121,64
270,マホイップ,アロマベール,マゴのみ,マジカルシャイン,トライアタック,マジカルフレイム,ドレインキッス,1618,1,フェアリー,,65,60,75,110,121,64
271,ピカチュウ,せいでんき,シュカのみ,ワイルドボルト,アイアンテール,あなをほる,ねこだまし,1619,1,でんき,,35,55,40,50,50,90
271,トゲピー,はりきり,パワーアンクル,このゆびとまれ,てだすけ,アンコール,おさきにどうぞ,1620,1,フェアリー,,35,20,65,40,65,20
271,ゴチルゼル,かげふみ,イアのみ,アシストパワー,コスモパワー,わるだくみ,まもる,1621,1,エスパー,,70,55,95,95,110,65
271,ヤレユータン,きょうせい,たべのこし,サイコキネシス,シャドーボール,じこあんじ,さいはい,1622,1,ノーマル,エスパー,90,60,80,90,110,60
271,ドリュウズ,すなかき,きあいのタスキ,じしん,アイアンヘッド,つるぎのまい,まもる,1623,1,じめん,はがね,110,135,60,50,65,88
271,バンギラス,すなおこし,ふうせん,いわなだれ,かみくだく,りゅうのまい,まもる,1624,1,いわ,あく,100,134,110,95,100,61
272,ヤミラミ,いたずらごころ,こうこうのしっぽ,イカサマ,おにび,トリック,じこさいせい,1625,1,あく,ゴースト,50,75,75,65,65,50
272,ガマゲロゲ,すいすい,いのちのたま,ハイドロポンプ,だいちのちから,ヘドロウェーブ,くさむすび,1626,1,みず,じめん,105,95,75,85,75,74
272,ドヒドイデ,さいせいりょく,くろいヘドロ,ねっとう,どくどく,トーチカ,じこさいせい,1627,1,どく,みず,50,63,152,53,142,35
272,ニンフィア,フェアリースキン,こだわりスカーフ,ハイパーボイス,マジカルフレイム,サイコショック,でんこうせっか,1628,1,フェアリー,,95,65,65,110,130,60
272,ナットレイ,てつのトゲ,たべのこし,ジャイロボール,ボディプレス,やどりぎのタネ,てっぺき,1629,1,くさ,はがね,74,94,131,54,116,20
272,ロトム,ふゆう,とつげきチョッキ,ほうでん,ボルトチェンジ,オーバーヒート,あくのはどう,1630,2,でんき,ほのお,50,65,107,105,107,86
273,アーマーガア,ミラーアーマー,たべのこし,アイアンヘッド,ボディプレス,てっぺき,はねやすめ,1631,1,ひこう,はがね,98,87,105,53,85,67
273,ペリッパー,あめふらし,こだわりスカーフ,ハイドロポンプ,ぼうふう,とんぼがえり,おいかぜ,1632,1,みず,ひこう,60,50,100,95,70,65
273,ネギガナイト,きもったま,ながねぎ,インファイト,リーフブレード,つじぎり,フェイント,1633,1,かくとう,,62,135,95,68,82,65
273,ドサイドン,ハードロック,いのちのたま,10まんばりき,いわなだれ,アイアンテール,まもる,1634,1,じめん,いわ,115,140,130,55,55,40
273,ブルンゲル,のろわれボディ,ラムのみ,しおふき,ちからをすいとる,ふういん,トリックルーム,1635,1,みず,ゴースト,100,60,70,85,105,60
273,バリコオル,バリアフリー,きあいのタスキ,フリーズドライ,サイコキネシス,ふいうち,トリックルーム,1636,1,こおり,エスパー,80,85,75,110,100,70
274,チラチーノ,スキルリンク,きあいのタスキ,ロックブラスト,タネマシンガン,はたきおとす,でんじは,1637,1,ノーマル,,75,95,60,65,60,115
274,ペロリーム,かるわざ,オボンのみ,ドレインキッス,かえんほうしゃ,めいそう,コットンガード,1638,1,フェアリー,,82,80,86,85,75,72
274,トゲデマル,がんじょう,カムラのみ,びりびりちくちく,アイアンヘッド,リフレクター,ほっぺすりすり,1639,1,でんき,はがね,65,98,63,40,73,96
274,ギャラドス,じしんかじょう,ラムのみ,たきのぼり,とびはねる,パワーウィップ,りゅうのまい,1640,1,みず,ひこう,95,125,79,60,100,81
274,バンバドロ,じきゅうりょく,とつげきチョッキ,じしん,ヘビーボンバー,いわなだれ,ローキック,1641,1,じめん,,100,125,100,55,85,35
274,ミミッキュ,ばけのかわ,ひかりのこな,じゃれつく,みがわり,のろい,いたみわけ,1642,1,ゴースト,フェアリー,55,90,80,50,105,96
275,ロトム,ふゆう,たつじんのおび,たたりめ,ハイドロポンプ,ボルトチェンジ,おにび,1643,3,でんき,みず,50,65,107,105,107,86
275,クチート,いかく,きあいのタスキ,ステルスロック,がんせきふうじ,イカサマ,ふいうち,1644,1,はがね,フェアリー,50,85,85,55,55,50
275,ドラピオン,カブトアーマー,とつげきチョッキ,はたきおとす,がんせきふうじ,かわらわり,どくづき,1645,1,どく,あく,70,90,110,60,75,95
275,エルレイド,ふくつのこころ,こだわりハチマキ,インファイト,しねんのずつき,つばめがえし,かみなりパンチ,1646,1,エスパー,かくとう,68,125,65,65,115,80
275,アップリュー,はりきり,いのちのたま,Gのちから,りゅうのまい,ふいうち,そらをとぶ,1647,1,くさ,ドラゴン,70,110,80,95,60,70
275,ドサイドン,ハードロック,じゃくてんほけん,じしん,ロックブラスト,ほのおのパンチ,つるぎのまい,1648,1,じめん,いわ,115,140,130,55,55,40
276,テッカニン,かそく,サンのみ,バトンタッチ,まもる,かたくなる,みがわり,1649,1,むし,ひこう,61,90,45,50,50,160
276,セキタンザン,じょうききかん,じゃくてんほけん,げんしのちから,だいちのちから,ソーラービーム,もえつきる,1650,1,いわ,ほのお,110,80,120,80,90,30
276,ロトム,ふゆう,たつじんのおび,たたりめ,ハイドロポンプ,ボルトチェンジ,おにび,1651,3,でんき,みず,50,65,107,105,107,86
276,クチート,いかく,きあいのタスキ,ステルスロック,がんせきふうじ,イカサマ,ふいうち,1652,1,はがね,フェアリー,50,85,85,55,55,50
276,ドラピオン,スナイパー,とつげきチョッキ,はたきおとす,がんせきふうじ,かわらわり,どくづき,1653,1,どく,あく,70,90,110,60,75,95
276,エルレイド,ふくつのこころ,こだわりハチマキ,インファイト,しねんのずつき,つばめがえし,かみなりパンチ,1654,1,エスパー,かくとう,68,125,65,65,115,80
277,ジャラランガ,ぼうおん,イアのみ,てっぺき,ボディプレス,ラスターカノン,りゅうせいぐん,1655,1,ドラゴン,かくとう,75,110,125,100,105,85
277,テッカニン,かそく,サンのみ,みがわり,まもる,かたくなる,バトンタッチ,1656,1,むし,ひこう,61,90,45,50,50,160
277,セキタンザン,じょうききかん,じゃくてんほけん,げんしのちから,だいちのちから,ソーラービーム,もえつきる,1657,1,いわ,ほのお,110,80,120,80,90,30
277,ロトム,ふゆう,たつじんのおび,たたりめ,ハイドロポンプ,ボルトチェンジ,おにび,1658,3,でんき,みず,50,65,107,105,107,86
277,クチート,いかく,きあいのタスキ,ステルスロック,がんせきふうじ,イカサマ,ふいうち,1659,1,はがね,フェアリー,50,85,85,55,55,50
277,ドラピオン,スナイパー,とつげきチョッキ,はたきおとす,がんせきふうじ,かわらわり,どくづき,1660,1,どく,あく,70,90,110,60,75,95
